score0_mean,GamestateNum,RunNum0,SetNum0,Deadwood0,Hitscore0,1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,12A,13A,1B,2B,3B,4B,5B,6B,7B,8B,9B,10B,11B,12B,13B,1C,2C,3C,4C,5C,6C,7C,8C,9C,10C,11C,12C,13C,1D,2D,3D,4D,5D,6D,7D,8D,9D,10D,11D,12D,13D,1A1B,1A1C,1A1D,1A2A,1B1C,1B1D,1B2B,1C1D,1C2C,1D2D,2A2B,2A2C,2A2D,2A3A,2B2C,2B2D,2B3B,2C2D,2C3C,2D3D,3A3B,3A3C,3A3D,3A4A,3B3C,3B3D,3B4B,3C3D,3C4C,3D4D,4A4B,4A4C,4A4D,4A5A,4B4C,4B4D,4B5B,4C4D,4C5C,4D5D,5A5B,5A5C,5A5D,5A6A,5B5C,5B5D,5B6B,5C5D,5C6C,5D6D,6A6B,6A6C,6A6D,6A7A,6B6C,6B6D,6B7B,6C6D,6C7C,6D7D,7A7B,7A7C,7A7D,7A8A,7B7C,7B7D,7B8B,7C7D,7C8C,7D8D,8A8B,8A8C,8A8D,8A9A,8B8C,8B8D,8B9B,8C8D,8C9C,8D9D,9A9B,9A9C,9A9D,9A10A,9B9C,9B9D,9B10B,9C9D,9C10C,9D10D,10A10B,10A10C,10A10D,10A11A,10B10C,10B10D,10B11B,10C10D,10C11C,10D11D,11A11B,11A11C,11A11D,11A12A,11B11C,11B11D,11B12B,11C11D,11C12C,11D12D,12A12B,12A12C,12A12D,12A13A,12B12C,12B12D,12B13B,12C12D,12C13C,12D13D,13A13B,13A13C,13A13D,13B13C,13B13D,13C13D,e1A,e2A,e3A,e4A,e5A,e6A,e7A,e8A,e9A,e10A,e11A,e12A,e13A,e1B,e2B,e3B,e4B,e5B,e6B,e7B,e8B,e9B,e10B,e11B,e12B,e13B,e1C,e2C,e3C,e4C,e5C,e6C,e7C,e8C,e9C,e10C,e11C,e12C,e13C,e1D,e2D,e3D,e4D,e5D,e6D,e7D,e8D,e9D,e10D,e11D,e12D,e13D
54.0,0,2,3,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13606884616520712,0.14850934351059109,0.2201231926881464,0.3275574078891416,1.0,0.4289394097319821,0.6973469508397897,0.13279380040820446,0.0,0.0,0.0,0.07906384713078582,0.07922257243339358,0.167833320915551,0.131304097865568,0.143470169877495,0.13606268985248107,0.566114371071054,0.3896035105864541,1.0,0.0,0.10535168680983913,0.0,0.0,0.06427629943041223,0.07588295350697127,0.14457788514340925,0.16270045529920554,0.14876475462603908,0.14986153063648364,0.4080189228943961,0.14897122549947409,0.424846401273499,0.15466184901210192,0.0,0.0,0.0,0.05884605118887847,0.06003277340306753,0.16625276777840528,0.13078834292648656,0.0,0.1352714473035979,0.3590730632283142,0.2658208882248567,0.3672265313970863,0.0,0.0,0.0,0.01046955783774724,0.0,0.0
48.0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.21941667840694176,0.17129063763261804,0.0,0.14535543816921126,0.2857437593051487,0.09806134511583828,0.0,0.0,0.8480212986364735,0.3760337685923826,0.0,0.0,0.0,0.2759719382701083,0.0,0.1335060587787967,0.0,0.1846013389515382,0.0,0.2284772096074946,0.0,1.0,0.0,0.25801227433888724,0.0,0.0,0.0,0.1805018980704574,0.16279621147350806,0.17938499320197898,0.2466363774341977,0.1588159195995674,0.1446724645595668,0.0,0.8662618277198985,0.3685348737002341,0.0,0.0,0.0,0.0,0.1854444724873837,0.0,0.0,0.0,0.0,0.0,0.0,0.836855430894982,0.0,0.0,0.0,0.0
54.0,0,2,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.06982438092579978,0.0,0.08328642575346126,0.11199894517686183,0.08285463959352378,0.2164793685880896,0.0,0.0,0.0,0.0,0.0,0.0,0.09183927346166833,0.10085710225077008,0.07645108535686923,0.10551823769131773,0.12601147688023456,0.12785884774107922,0.33308761383996416,0.08984623430700525,0.0,0.0,0.0,0.8240461192041112,0.8227059805987544,0.08248783842919881,0.07370228282966668,0.0,0.0,0.09085338071261777,0.0,0.23830187566509,0.0,0.2365770375201384,0.0,0.3510485107637813,0.7634518098838601,0.6660615682655561,0.10928218248600496,0.12670376912332748,0.0631810852082544,0.09643169744393183,0.1029959484457953,0.1228643366047604,0.1986947202248412,0.0,0.19900445137419834,0.29896223097784996,0.0,0.0,0.6771473032482739
37.0,0,2,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14651011184066598,0.107432935097394,0.13316213141028913,0.30434969032019515,0.27314026073488584,0.25047863408828264,0.0,0.2398095136285469,0.0,0.05744059933890455,0.0,0.03220144279897908,0.2074980581424693,0.12227973468766536,0.13819425244944344,0.10993506140412286,0.3052536033472004,0.0,0.337365080607528,0.0,0.4781717829892701,0.0,0.0,0.06572742797618789,0.09821752597333774,0.36817656279563055,0.16390148820149028,0.15375850303542213,0.30843615792352,1.0,0.3379533919113493,0.3720323322676655,0.2044408588134652,0.4345932878462178,0.0,0.11928241797877626,0.044612275644941315,0.0,0.29469847116337244,0.124993809868337,1.0,0.0,0.18369229093785505,0.2393663367279064,0.23202218960545146,0.5262321906327789,0.0,0.0,0.0,0.0,0.05382154671679745,0.0
9.0,0,1,2,6,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21801939783292987,0.0,0.1711023428644969,0.16788070537453526,0.18538752318504428,0.4400636867990184,0.0,0.0,0.0,0.0,0.6029208093522093,0.0,0.0,0.2149053179888324,0.18641634891255068,0.18782737636510588,0.144900805034484,0.0,0.3223098373328044,0.0,0.4036050301683786,0.0,0.0,0.0,0.0,0.0,0.22416962831201565,0.1859465248348502,0.20171517647117074,0.17997000432504745,0.17841241614855616,0.0,0.0,0.4895391798001494,0.0,0.0,0.7668769173152861,0.8081623141752279,0.0,0.19401003895052849,0.15763828775252522,0.15340820523345516,0.0,0.0,0.31403617252927074,0.0,0.0,0.0,0.0,0.0,0.8333590864226234,0.0
65.0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657468827323726,0.07714436185818906,0.07664005181041195,0.0647046245358125,0.08732297117044954,0.12299548560458258,0.0,0.3009521865689956,0.4351167557902,0.0,0.43928802446235854,0.7255901726306399,0.0,0.0,0.060883027945306985,0.07627936079322463,0.07620920184635749,0.0884856143848105,0.12883647522331873,0.11889243246747945,0.28400320823038283,0.4143460527413526,0.0,0.0,0.7132565292051837,0.6769559170149819,0.06833291581860187,0.06366538849109413,0.06299556630371457,0.0,0.07506089427242925,0.08061235398679599,0.0,0.18112397544586592,0.3245228175046189,0.0,0.17709154927035406,0.0,0.6949790274291224,0.06567744768864124,0.0,0.07102971742338322,0.0,0.08237779074241962,0.11013203095741067,0.0,0.0,0.0,0.0,0.0,0.5422457265758783,0.6765486525354013
74.0,0,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25774279175748105,0.23843932938299936,0.2615203535658991,0.28529474956176576,0.24374854099178875,0.13152316198507974,0.0,0.31638466517720626,0.0,0.3786764669651799,0.15017076425843667,0.0,0.44682136354889707,0.0,0.26667871508671337,0.27371260183197504,0.2784403544151405,0.2493389751564237,0.155078466451869,0.2651892055792219,0.0,0.0,0.0,0.0,0.0,0.0,0.2661968353150858,0.2503844790949993,0.2669804130979809,0.2528688034762025,0.20555936308716927,0.0,0.19126040991807136,0.3203859085041698,0.0,0.3320490116994515,0.0,0.0,0.0,0.2494718836034216,0.2434456922683952,0.2639555043531666,0.2404715178215445,0.2215435869086863,0.0,0.1855303687519679,0.3317306037833534,0.0,0.5131158818307647,0.2344805728752076,0.2025093290948843,0.5072750327382701
60.0,0,2,1,1,4,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19071445750137853,0.19578169181720714,0.14319003147772014,0.19014259750373685,0.0,0.0,0.0,0.3433375420730536,0.4400586253983478,0.3954579756615337,0.5091774452361818,0.0,0.0,0.0,0.0,0.0,0.18931658425338208,0.20461226564622667,0.19213049057739706,0.20394472774947545,0.3412737370067078,0.4353440864824313,0.3131333564437041,0.0,0.0,0.0,0.1873311508890252,0.18946237387388012,0.14060302275780473,0.1879753152610313,0.1863457900499541,0.1508161016138189,0.0,0.2583252889163426,0.3976834594770712,0.3871654510675777,0.5465358987633517,0.0,0.1879555275546293,0.0,0.15888383866394507,0.0,0.14584520023701386,0.2118379874568659,0.16680686118475854,0.19577589540585968,0.3172802530992769,0.2568665909529598,0.0,0.3756710181456375,0.30590163505924417,0.16054346902126934
69.0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0622361192343167,0.0567333413639436,0.04657620622711946,0.0684223647661113,0.08055443525050833,0.2311854993308323,0.3061074586140574,0.0,0.3293978796150647,0.0,0.2078856155113372,0.0,0.4823177992497858,0.06628109095647096,0.04472971208409392,0.0,0.05833564835386908,0.06518456110435739,0.2355800115617192,0.3479134304914191,0.2042556895048957,0.3113963049520594,0.0,0.21171436579497985,0.0,0.5143206660185451,0.0547565424807843,0.0,0.038640220542561256,0.1013866599940081,0.29605231098129153,1.0,1.0,0.6883131135614734,0.5232014010085588,0.0,0.3123972366900796,0.0,0.0,0.07481274582937092,0.06068539803562916,0.0,0.0,0.0,0.2091203208145204,0.3731493470142317,0.21800019031565016,0.4029151295632368,0.0,0.0,0.0,0.0
51.0,0,1,2,10,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1916299711884273,0.0,0.18328839590743445,0.1549572567595274,0.19402002763098106,0.19763950519164866,0.19417058596184789,0.2346178255814029,0.25505019098189696,0.30865209470567184,0.3471966193679741,0.3903796002274503,0.0,0.1916299711884273,0.0,0.18328839590743445,0.1549572567595274,0.19402002763098106,0.19763950519164866,0.19417058596184789,0.2346178255814029,0.0,0.30865209470567184,0.3471966193679741,0.3903796002274503,0.0,0.20304302169530705,0.16343497123940806,0.12450318245886614,0.0,0.15915319658872026,0.17876703474042224,0.23878320899959884,0.21117877927374606,0.2499876989955438,0.3493358605361335,0.2577663772926128,0.3119006442855506,0.0,0.1916299711884273,0.0,0.0,0.0,0.19402002763098106,0.0,0.19417058596184789,0.2346178255814029,0.25505019098189696,0.30865209470567184,0.3471966193679741,0.3903796002274503,0.0
97.0,0,1,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22570274759816186,0.2412574887957376,0.2267517699046513,0.2385635532462972,0.18981750163568364,0.0,0.0,0.28742666622522034,0.2662636898128931,0.3488965115676057,0.38409129529633146,0.2927356770531132,0.2295499893008035,0.24604943876554475,0.2345576527067764,0.2288184346159223,0.19139103892516296,0.0,0.0,0.0,0.2457605511973377,0.23811584315005802,0.0,0.0,0.0,0.0,0.23425516043034386,0.24479636669665805,0.22513511339575268,0.2339348129955096,0.19486648931465034,0.0,0.2336779659221629,0.2515638536553864,0.0,0.2581223385420113,0.2668452179269941,0.2243249241932669,0.0,0.22570274759816186,0.0,0.2267517699046513,0.2385635532462972,0.18981750163568364,0.25977295945465445,0.0,0.28742666622522034,0.2662636898128931,0.3488965115676057,0.38409129529633146,0.2927356770531132,0.2295499893008035
49.0,0,1,2,8,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.20770326852413945,0.15892052483190847,0.18724137366025287,0.2050235627139104,0.2021070932880679,0.21879687942332487,0.2798773275337529,0.0,0.5229422606137352,0.38833707926983263,0.0,0.0,0.0,0.20417830680222349,0.0,0.13348365493488268,0.14187738541808348,0.1554273206719136,0.0,0.2570763530466431,0.37382812018615547,0.5399653376483561,0.0,0.0,0.0,0.0,0.20580920833319885,0.14559969571506187,0.18674701564374144,0.2098555670878854,0.21157446888537595,0.2323976815575327,0.3176117400487847,0.0,0.0,0.3873698283834076,0.0,0.0,0.0,0.20339492250052985,0.14675131402242922,0.1853508543246695,0.20822459527469747,0.2096257860309048,0.0,0.3479042151889571,0.399327702497655,0.5474280616382705,0.5282429574983991,0.0,0.0,0.4381078348163924
57.0,0,2,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023179586370467367,0.02703569375879744,0.01370398565999404,0.03123765518894805,0.03566595216271514,0.049165455387979035,0.06602927813743095,0.0,0.0,0.0829512224741074,0.0,1.0,0.380740841503953,0.0203507270680072,0.03004135631856745,0.01253255702302325,0.03009588540916042,0.03108215412006668,0.050787395107235005,0.09690602735912668,0.20211945795049213,0.0,0.11459593979904335,0.14294659283835942,0.0,0.0,0.019956734114738854,0.020125469004167968,0.0,0.023237051147672442,0.0,0.0,0.0,0.19770314197557592,0.1694220724307624,0.15245158610687987,0.19155013596085094,0.9776969687034864,0.0,0.0,0.022682103101080164,0.0,0.02244283705005295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973621976224493,0.0
70.0,0,1,2,0,3,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.16853372895150626,0.0,0.0,0.0,0.167186289810688,0.2094586568278634,0.2126533418432561,0.2572913484319313,0.2901185750954202,0.3195627050039719,0.0,0.24876752196469354,0.0,0.172782769358689,0.0,0.1528364452336624,0.16865475772930485,0.1678546332235343,0.2069863613249273,0.21325356684892532,0.2667705353417397,0.3378513316689433,0.4465666068024873,0.3227535663342037,0.4132771411465471,0.0,0.172891768115214,0.0,0.10998024422203066,0.1329291197951919,0.1496703747466388,0.2280729807097127,0.0,0.3238522087581271,0.3565862756593213,0.3630017663072701,0.17034616933279376,0.0,0.0,0.172782769358689,0.1269879491207479,0.1528364452336624,0.16865475772930485,0.1678546332235343,0.2069863613249273,0.0,0.2667705353417397,0.3378513316689433,0.4465666068024873,0.3227535663342037,0.4132771411465471,0.0
40.0,0,2,1,0,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11179014763673677,0.2576257415471929,0.23655266049475404,0.10204526633303806,0.2273265260311733,0.1894826775556345,0.0,0.11161535578393066,0.0,0.0,0.0,0.027881407078140692,0.06381946167579948,0.09199651493868816,0.2327106046201729,0.2390054871471451,0.09586097219683222,0.21282697565205386,0.0,0.2482247493654069,0.18463345884003027,0.0,0.017411511296590357,0.07737199479352094,0.0,0.04631150766039238,0.2087123679020972,1.0,0.6606390912837516,0.3085914872009423,1.0,0.32128964240341945,0.0,0.14578259900638202,0.10714879331097632,0.0,0.14511236117135354,0.10566326332224926,0.09904642506988308,0.13547385632229245,0.6055863134627348,1.0,0.21534794881899127,0.3798836107279502,0.12429057327160314,0.0,0.0,0.0,0.0,0.0,0.05177128041840981,0.09564935386786776
51.0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0670056474477317,0.0,0.03955309998927258,0.08377326003598687,0.06294172373769746,0.10540461832493517,0.0,0.16045012759298646,1.0,0.8157922350136569,0.0,0.8162190859509099,0.0,0.0747425280493746,0.05120913878554712,0.05260186270164362,0.07147846159262697,0.0,0.07679604898354242,0.06041274148586594,0.0,0.6386121121899445,0.0,0.2445120038345634,0.0,0.0,0.08559617226808362,0.046306732108295584,0.0,0.054194687203692485,0.0,0.12354823858883705,0.0,0.13777378393496592,0.6766541072397518,0.3356106978863584,0.0,0.4356220079820364,0.0,0.07654947620028127,0.0,0.04055877186777269,0.08387270197744437,0.06013667606246406,0.10862754992268447,0.0,0.0,0.0,0.0,0.6439242615447223,0.6061062513145145,0.0
90.0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,0.11856417441012344,0.1412083614432408,0.17231088376965753,0.14389875929107254,0.0,0.2179732306509932,0.34988663886278737,0.3095790823539806,0.0,0.0,0.0,0.0,0.08878336368469827,0.13612943167452404,0.15562973359141474,0.15038571068523124,0.14776336888583544,0.20428638510274205,0.20843181987345266,0.2909252751457312,0.0,0.4701305477710566,0.4729636600488423,0.4138029460575893,0.6485438059249259,0.08754587468078337,0.13454826058613148,0.15553467021806974,0.15126126481121327,0.15009337510806958,0.2083566578185168,0.2349413524608598,0.3251633781972053,0.3455405486850422,0.6078751970347902,0.0,0.0,0.0,0.0,0.13106538196406534,0.1261339661553265,0.15294997288508305,0.15549170602407406,0.18937497940486736,0.22172088188858205,0.3013636184578155,0.27210658109959085,0.4463175236909818,0.0,0.0,0.0
